Ht (norm),Wt (norm),40yd (norm),Vertical (norm),Bench (norm),Broad Jump (norm),3Cone (norm),Shutle (norm)
0.223401128,-0.974585689,-1.062158832,1.341194651,1.163993703,2.47117198,-2,-2
-1.119357232,0.225551102,0.979562867,-2,0.209076589,-1.685373791,1.894515014,1.153859495
-0.447978052,-0.524534392,-0.521703089,-2,-2,-2,-2,-2
0.894780308,-0.374517293,-0.401601812,-0.820079762,-0.554857102,1.473600995,0.602690783,0.410178362
0.223401128,-0.374517293,1.580069249,-2,0.400060012,-2,-2,-2
-0.447978052,-0.299508744,-1.362412024,-2,1.545960549,-2,-2,-2
0.223401128,-0.82456859,-0.341551174,-0.653827885,-3.228625021,1.141077333,-0.514562606,-0.28038269
-0.447978052,0.075534003,-1.002108194,-0.321324129,-0.363873679,0.47603001,-0.758961785,-0.970943742
0.894780308,0.000525454,-0.581753727,-1.81759103,-0.363873679,-0.022755482,-0.689133448,0.622658686
0.894780308,-0.374517293,-0.341551174,-2,-0.363873679,-2,-2,-2
0.223401128,0.075534003,0.258955208,-1.81759103,-0.554857102,0.642291841,-1.143017637,-0.121022447
0.223401128,0.225551102,1.820271802,-1.983842908,0.018093166,-0.854064637,-0.305077596,0.888259091
-0.447978052,-0.449525843,-0.761905641,-1.318835396,-0.554857102,0.808553672,0.358291604,0.516418524
2.237538668,-0.299508744,0.258955208,-2,-0.936823948,-2,-2,-2
1.566159488,-0.82456859,-0.221449897,-1.983842908,-0.554857102,0.974815503,-0.828790122,-0.386622851
-1.119357232,-0.674551491,0.19890457,-0.487576007,0.97301028,1.307339164,-2.050786016,-0.33350277
0.223401128,-0.674551491,0.319005847,-0.820079762,0.782026858,0.974815503,0.812175793,0.622658686
0.894780308,0.000525454,0.19890457,-0.820079762,-0.172890256,-0.355279144,-0.374905932,0.25081812
0.223401128,-0.374517293,-0.46165245,-2,-2,-2,-2,-2
-1.119357232,-1.574654085,0.018752655,-2.482598542,-0.554857102,-0.687802806,-1.387416816,-0.652223256
0.223401128,2.175773388,0.19890457,-0.820079762,0.97301028,-2,-2,-2
-1.790736412,-1.199611338,0.078803294,-1.81759103,-2,0.309768179,-0.689133448,-0.758463418
1.566159488,-0.074483096,-0.101348621,-0.321324129,2.118910817,-0.022755482,-1.247760143,0.144577958
-0.447978052,-0.224500194,0.85946159,-1.81759103,0.782026858,-0.189017313,-0.758961785,0.091457877
-0.447978052,0.450576751,0.85946159,-2.316346664,0.591043435,-0.355279144,-0.20033509,0.994499253
0.223401128,2.02575629,-0.101348621,-0.98633164,0.97301028,1.141077333,0.393205772,-0.121022447
0.894780308,0.60059385,1.88032244,-1.983842908,0.209076589,-0.022755482,-2,-2
-1.119357232,-0.974585689,-1.4825133,-1.152583518,0.591043435,1.307339164,-1.073189301,-1.236544146
0.223401128,0.075534003,-0.46165245,-0.98633164,0.400060012,0.974815503,0.742347457,2.322501276
0.223401128,-1.424636986,-0.101348621,-0.653827885,-0.745840525,0.808553672,-0.758961785,-0.067902366
1.566159488,0.450576751,1.279816058,-0.98633164,-0.363873679,-0.355279144,0.707433288,2.428741437
0.223401128,0.450576751,1.099664143,0.011179627,0.018093166,0.642291841,0.148806594,-0.758463418
-0.447978052,-0.599542942,0.319005847,-1.152583518,0.018093166,-2,-2,-2
0.894780308,1.350679344,0.739360314,-2.64885042,-2,-0.687802806,0.358291604,0.463298443
-1.119357232,-0.974585689,0.679309676,0.509935261,-0.936823948,0.143506348,-0.619305111,-0.811583499
-1.119357232,-0.82456859,-1.422462662,-1.318835396,0.400060012,-0.355279144,-1.212845974,0.410178362
-0.447978052,-1.349628436,0.379056485,0.676187139,0.018093166,1.806124657,-1.212845974,-0.811583499
0.894780308,0.075534003,-0.641804365,-1.152583518,-0.936823948,0.143506348,0.532862446,0.782018929
-1.119357232,-0.82456859,-1.4825133,-0.653827885,1.736943972,0.808553672,-0.724047617,-0.86470358
0.894780308,-0.524534392,-1.062158832,1.673698407,0.209076589,0.808553672,-0.619305111,0.357058281
-0.447978052,0.825619498,0.319005847,0.676187139,-0.554857102,-0.687802806,-0.409820101,0.25081812
0.894780308,-0.374517293,-0.581753727,0.011179627,-0.363873679,-0.355279144,0.253549099,1.100739414
-1.119357232,-0.374517293,0.018752655,-0.155072251,-0.554857102,1.473600995,0.567776615,1.791300466
-0.447978052,-0.524534392,0.258955208,-2,0.591043435,-2,-2,-2
0.223401128,0.975636597,1.459967973,-2,-2.082724485,-2,-2,-2
-0.447978052,-0.89957714,-1.362412024,0.842439017,0.209076589,1.473600995,-1.561987658,-0.758463418
1.566159488,-0.749560041,-1.662665215,-2,-2,-2,-2,-2
-1.790736412,-0.374517293,0.979562867,-2,-0.745840525,-2,-2,-2
1.566159488,3.750952927,1.580069249,-2,-0.936823948,-2,-2,-2
0.223401128,-0.374517293,0.379056485,0.509935261,-0.936823948,-0.355279144,-0.514562606,0.728898848
-1.119357232,-0.674551491,0.559208399,0.676187139,-0.554857102,0.143506348,-2,-0.970943742
2.237538668,1.350679344,1.279816058,0.177431505,-0.363873679,-1.186588298,1.335888319,1.897540628
-0.447978052,-0.974585689,-0.581753727,0.842439017,0.018093166,-0.521540975,-0.374905932,0.463298443
-0.447978052,-0.224500194,-0.401601812,-2,-2,-2,-2,-2
0.223401128,-0.749560041,-1.4825133,-0.155072251,0.97301028,0.47603001,0.742347457,0.622658686
0.223401128,-0.374517293,-0.341551174,0.011179627,-0.554857102,1.307339164,0.21863493,0.410178362
1.566159488,-0.599542942,-2.50337415,2.172454041,-0.172890256,1.307339164,-2.574498542,-1.927105198
-0.447978052,-0.374517293,-0.46165245,0.676187139,-0.936823948,0.143506348,0.044064088,-0.545983094
0.223401128,-0.599542942,-0.041297983,-1.318835396,-0.554857102,-2.017897452,-0.724047617,-0.014782285
2.237538668,-0.374517293,0.499157761,-2.150094786,-1.318790793,-1.352850129,0.253549099,0.941379172
0.223401128,1.125653696,0.499157761,-2,-2,-2,-2,-2
-2.462115592,-0.749560041,-0.281500536,0.842439017,1.354977126,-0.355279144,-1.177931806,-1.608384713
0.223401128,0.150542553,0.138853932,1.839950285,-2,1.307339164,0.21863493,0.83513901
-0.447978052,1.350679344,0.258955208,-2,-2,-2,-2,-2
0.223401128,-0.374517293,-0.882006918,-1.485087274,1.354977126,-1.020326467,-0.933532627,-0.067902366
-0.447978052,0.675602399,0.319005847,-2,-1.12780737,-2,-2,-2
0.223401128,0.000525454,-0.221449897,-0.98633164,-0.363873679,-1.352850129,1.859600846,1.685060304
0.223401128,-0.374517293,0.138853932,-1.318835396,-0.745840525,-1.51911196,-1.422330985,-1.077183903
0.223401128,1.050645146,0.078803294,-1.485087274,0.591043435,-1.352850129,0.253549099,0.994499253
0.223401128,1.425687894,-0.101348621,-2,2.500877663,-2,-2,-2
-0.447978052,-0.299508744,-0.281500536,0.676187139,0.782026858,-0.521540975,-0.828790122,-1.024063822
-0.447978052,-0.674551491,-1.002108194,-2,-2,-2,-2,-2
-0.447978052,-0.299508744,0.258955208,-2,0.209076589,-2,-2,-2
0.223401128,-0.82456859,-0.161399259,1.008690895,-0.936823948,-2,-2,-2
0.223401128,0.000525454,-0.221449897,-0.321324129,0.018093166,-0.687802806,-0.339991764,0.25081812
0.894780308,0.675602399,1.339866696,-1.651339152,-0.745840525,-1.685373791,0.567776615,0.83513901
0.894780308,0.000525454,-2.923728617,1.174942773,1.545960549,-0.189017313,-0.758961785,-0.067902366
0.223401128,-0.449525843,-0.761905641,0.676187139,-1.318790793,0.642291841,-0.409820101,-0.121022447
0.894780308,0.300559652,1.88032244,-1.152583518,-1.318790793,-1.352850129,1.54537333,1.525700062
0.223401128,0.675602399,0.739360314,1.507446529,-0.936823948,-0.521540975,1.300974151,1.4194599
-0.447978052,0.825619498,-0.701855003,1.341194651,0.209076589,0.143506348,0.148806594,1.047619333
-0.447978052,1.350679344,-0.161399259,-0.820079762,0.591043435,-1.851635621,1.580287498,1.4194599
1.566159488,-0.82456859,1.279816058,-2,-0.554857102,-2,-2,-2
-1.119357232,-1.274619887,-0.161399259,-0.820079762,1.736943972,0.47603001,-1.038275132,0.144577958
0.223401128,1.275670795,0.018752655,-0.321324129,0.209076589,-1.685373791,0.183720762,1.206979576
0.223401128,1.050645146,-0.521703089,-0.321324129,-2,-0.189017313,0.463034109,-0.067902366
0.223401128,-0.149491645,0.799410952,-1.152583518,-2,-1.851635621,1.231145814,1.631940224
-1.119357232,-0.749560041,-0.281500536,-1.485087274,0.018093166,-1.020326467,0.044064088,-0.227262609
-1.119357232,0.075534003,-0.101348621,-0.653827885,1.354977126,-0.189017313,-0.828790122,-1.024063822
-0.447978052,0.375568201,-1.4825133,-1.152583518,-0.172890256,-0.854064637,-1.387416816,-0.545983094
0.223401128,-0.524534392,-0.341551174,-2,2.30989424,-2,-2,-2
-0.447978052,-0.599542942,0.078803294,0.343683383,1.736943972,-1.51911196,-1.038275132,0.622658686
-1.119357232,-0.299508744,0.619259038,-2,3.6467782,-2,-2,-2
-0.447978052,-0.749560041,0.078803294,-2,-2,-1.186588298,-0.20033509,1.153859495
0.223401128,0.150542553,-0.161399259,0.343683383,0.209076589,1.806124657,-1.317588479,-0.174142528
0.223401128,0.375568201,1.700170526,-1.983842908,-1.318790793,-2.017897452,1.54537333,1.738180385
-1.119357232,-1.049594239,-1.242310747,1.839950285,0.018093166,1.639862826,-0.444734269,0.038337796
0.223401128,-1.049594239,-0.521703089,-1.152583518,0.209076589,-0.687802806,-0.689133448,-0.439742932
2.237538668,-0.149491645,-1.062158832,1.673698407,1.163993703,1.141077333,-1.387416816,-1.024063822
-1.119357232,-1.049594239,-0.281500536,-0.487576007,-0.363873679,-0.189017313,-0.689133448,-0.067902366
0.223401128,0.000525454,-0.341551174,-0.487576007,0.591043435,-1.020326467,-2,-0.014782285
0.894780308,-0.524534392,1.099664143,0.177431505,0.591043435,0.47603001,-0.444734269,0.516418524
0.223401128,0.075534003,-2.563424788,2.006202163,-0.554857102,1.806124657,-0.549476775,-0.386622851
2.237538668,0.150542553,-0.221449897,0.343683383,0.591043435,0.309768179,-0.235249259,0.888259091
0.223401128,-1.049594239,0.439107123,0.177431505,-0.172890256,0.143506348,-0.689133448,-0.386622851
0.223401128,0.825619498,0.439107123,0.177431505,0.591043435,0.143506348,1.650115835,0.25081812
0.223401128,-0.449525843,0.258955208,0.842439017,0.400060012,-0.022755482,-0.479648438,-0.33350277
0.894780308,0.675602399,-0.161399259,-0.820079762,-0.172890256,-0.355279144,0.148806594,0.569538605
0.223401128,3.30090163,0.138853932,0.676187139,1.354977126,0.47603001,0.951832467,1.4194599
1.566159488,0.000525454,-0.341551174,1.008690895,0.591043435,1.141077333,-2,-2
-0.447978052,0.5255853,-0.101348621,-2,-0.554857102,-2,-2,-2
1.566159488,-0.224500194,-0.161399259,0.343683383,0.400060012,0.47603001,-1.911129342,-1.608384713
0.223401128,0.150542553,-0.761905641,0.011179627,0.018093166,-2,-2,-2
-0.447978052,-0.599542942,-0.341551174,0.011179627,0.018093166,0.974815503,-1.771472669,-1.44902447
0.894780308,1.200662245,1.039613505,-2,0.782026858,-2,-2,-2
0.894780308,0.900628048,0.85946159,0.177431505,1.354977126,-1.020326467,0.358291604,-0.014782285
-1.790736412,-1.124602788,0.19890457,-0.98633164,0.209076589,-1.186588298,0.812175793,1.366339819
-1.119357232,0.300559652,0.919512229,-2,-1.509774216,-2,-2,-2
-0.447978052,0.225551102,-0.221449897,-2,-2,-2,-2,-2
0.223401128,-1.124602788,0.19890457,-0.155072251,-0.172890256,-0.687802806,-0.86370429,-0.28038269
-1.119357232,-2.549765228,-2.083019682,0.676187139,-2,1.307339164,-2.015871848,-2.989506816
-1.119357232,-0.449525843,0.258955208,1.341194651,-0.554857102,0.47603001,-0.724047617,-0.121022447
-0.447978052,0.075534003,-0.341551174,-0.653827885,0.209076589,-0.854064637,0.148806594,0.728898848
-0.447978052,0.375568201,1.640119887,0.676187139,-0.554857102,-0.022755482,-0.025764248,-0.917823661
0.223401128,-0.224500194,-1.422462662,-0.98633164,-0.363873679,-0.355279144,-0.130506754,1.578820143
-0.447978052,-1.124602788,-1.002108194,-0.155072251,-0.936823948,0.974815503,-1.247760143,-1.077183903
-1.119357232,0.225551102,0.919512229,-0.653827885,-2,-0.687802806,0.288463267,1.100739414
0.223401128,-0.82456859,-0.701855003,-1.152583518,-2,-1.020326467,-0.479648438,-0.33350277
-1.119357232,-0.374517293,0.919512229,-1.651339152,0.591043435,-0.521540975,0.393205772,1.260099657
1.566159488,0.975636597,0.499157761,0.343683383,0.400060012,1.473600995,-0.235249259,-0.28038269
-0.447978052,-0.449525843,-0.341551174,-0.98633164,0.782026858,-0.687802806,-0.235249259,-0.439742932
-0.447978052,-0.674551491,-0.341551174,-2,-2,-2,-2,-2
0.223401128,0.5255853,-0.341551174,-0.155072251,-0.554857102,-0.854064637,-1.282674311,-0.386622851
0.223401128,-0.524534392,-1.842817129,-2,0.591043435,-2,-2,-2
2.237538668,0.375568201,-1.662665215,1.174942773,-0.936823948,1.307339164,-1.247760143,-1.927105198
-1.790736412,-0.974585689,-0.701855003,0.842439017,-0.554857102,0.309768179,-1.177931806,-0.599103175
-1.119357232,-0.299508744,0.739360314,-0.820079762,0.591043435,-1.685373791,-0.65421928,-0.439742932
-0.447978052,0.300559652,0.258955208,-1.318835396,-0.554857102,-1.51911196,2.173828361,1.738180385
-1.119357232,-0.074483096,0.319005847,0.011179627,0.782026858,-0.355279144,-1.003360964,-0.386622851
0.894780308,0.225551102,1.580069249,0.177431505,-1.12780737,-1.186588298,-0.20033509,-0.28038269
1.566159488,0.675602399,0.258955208,0.011179627,-1.318790793,-0.355279144,0.497948278,1.313219738
-0.447978052,-0.524534392,-0.401601812,-0.321324129,0.018093166,-0.022755482,0.742347457,1.047619333
-0.447978052,1.575704993,0.018752655,-0.487576007,1.163993703,-0.189017313,0.847089962,1.525700062
0.894780308,0.375568201,0.499157761,-2,-0.554857102,-2,-2,-2
-1.119357232,-0.82456859,0.85946159,0.011179627,-1.318790793,-0.189017313,-0.025764248,0.516418524
0.223401128,-0.074483096,-0.281500536,0.343683383,1.163993703,-0.189017313,0.532862446,0.728898848
-1.119357232,-0.224500194,-0.401601812,0.343683383,-0.745840525,0.47603001,0.21863493,-0.28038269
0.223401128,0.000525454,-1.362412024,0.509935261,-1.12780737,0.974815503,-0.724047617,-0.545983094
0.894780308,0.075534003,-0.281500536,0.343683383,-2,-0.355279144,-0.305077596,-0.86470358
0.223401128,0.150542553,0.499157761,0.343683383,1.545960549,-0.687802806,-1.7365585,-0.758463418
-1.790736412,-1.574654085,-2.022969044,1.008690895,-2,1.639862826,0.67251912,-0.28038269
0.894780308,2.325790487,-0.942057556,-1.651339152,0.97301028,-1.51911196,1.161317477,1.578820143
0.223401128,0.675602399,0.319005847,-0.487576007,-0.745840525,0.309768179,-0.20033509,0.516418524
0.894780308,0.450576751,2.000423717,-0.321324129,-2.46469133,-1.186588298,0.812175793,2.216261114
-1.119357232,-0.82456859,0.679309676,0.676187139,0.591043435,0.47603001,0.532862446,0.197698039
1.566159488,-0.599542942,-1.662665215,-0.487576007,0.782026858,-2,-1.631815995,-0.28038269
-0.447978052,-0.524534392,0.919512229,-1.152583518,-0.936823948,-0.189017313,-0.095592585,-0.652223256
0.223401128,0.000525454,-0.46165245,-2,-1.509774216,-2,-2,-2
-1.119357232,-0.149491645,0.439107123,-0.820079762,0.591043435,-1.020326467,-0.549476775,-0.28038269
-1.119357232,-0.374517293,-1.302361385,-2,0.018093166,-2,-2,-2
0.223401128,-0.149491645,0.19890457,-2,-2,-2,-2,-2
0.894780308,0.150542553,-0.341551174,-0.321324129,-0.745840525,0.143506348,-0.339991764,1.313219738
0.894780308,-0.449525843,0.979562867,-0.98633164,-1.700757639,-0.854064637,-2,-2
1.566159488,0.5255853,-0.46165245,-0.155072251,1.163993703,-0.355279144,-0.270163427,0.410178362
-2.462115592,-1.199611338,-0.341551174,-2,2.882844508,-2,-2,-2
0.894780308,0.000525454,-0.581753727,-0.487576007,0.782026858,0.143506348,-1.282674311,0.410178362
0.223401128,1.425687894,-0.101348621,-0.653827885,1.163993703,0.309768179,0.393205772,0.888259091
0.894780308,-0.82456859,0.138853932,0.011179627,-0.745840525,-0.355279144,-1.073189301,-0.174142528
0.894780308,-0.074483096,-0.46165245,-0.653827885,-0.554857102,-0.687802806,0.253549099,0.25081812
0.894780308,0.450576751,0.559208399,-0.487576007,0.400060012,-0.355279144,1.231145814,1.525700062
0.223401128,0.300559652,0.85946159,-0.653827885,-0.554857102,-2.184159283,0.21863493,0.888259091
-0.447978052,-0.224500194,0.559208399,1.008690895,0.400060012,0.808553672,0.532862446,0.888259091
0.223401128,-0.149491645,-1.782766491,2.338705919,-1.318790793,1.972386488,-0.968446795,0.410178362
-0.447978052,0.750610949,1.21976542,-1.81759103,-1.891741062,-2.849206606,0.428119941,0.516418524
-0.447978052,0.825619498,1.700170526,-0.321324129,0.97301028,-2,0.567776615,1.578820143
-1.119357232,0.450576751,-0.581753727,-1.152583518,0.400060012,-0.189017313,1.475544993,0.888259091
-0.447978052,1.800730641,0.319005847,-0.487576007,-2,-0.022755482,0.253549099,1.047619333
-0.447978052,0.000525454,0.499157761,0.177431505,1.163993703,-0.189017313,-0.095592585,-0.492863013
0.223401128,-0.449525843,1.039613505,-1.651339152,-1.700757639,-0.355279144,0.428119941,0.728898848
0.223401128,-0.599542942,-3.16393117,2.006202163,0.97301028,1.639862826,-0.619305111,0.091457877
-1.119357232,-0.89957714,-1.242310747,-0.653827885,-2,-0.355279144,-1.876215174,-1.395904389
-0.447978052,-1.124602788,-0.341551174,-0.98633164,0.400060012,-0.189017313,-0.339991764,0.197698039
0.894780308,1.125653696,0.19890457,-1.983842908,-0.745840525,-0.687802806,0.183720762,1.366339819
-1.790736412,-0.224500194,-1.002108194,-0.487576007,1.736943972,0.974815503,-0.060678417,0.728898848
1.566159488,-0.599542942,-1.122209471,0.011179627,0.209076589,2.304910149,-0.724047617,-1.395904389
0.223401128,1.875739191,0.439107123,-2,-0.936823948,-2,-2,-2
2.237538668,-0.449525843,-0.581753727,0.509935261,1.354977126,1.806124657,-0.619305111,-0.121022447
-0.447978052,-0.149491645,2.060474355,0.011179627,-0.936823948,-0.854064637,0.044064088,0.303938201
0.894780308,0.300559652,0.319005847,0.509935261,0.400060012,0.974815503,-0.514562606,0.25081812
0.223401128,-1.199611338,-1.002108194,0.011179627,-2,1.639862826,-0.968446795,-1.024063822
-0.447978052,0.450576751,0.078803294,-0.155072251,1.927927394,-1.186588298,0.67251912,2.056900871
-1.119357232,-0.89957714,0.319005847,-2,-2.46469133,-2,-2,-2
0.894780308,-0.599542942,0.379056485,0.011179627,0.209076589,0.642291841,-1.387416816,-0.121022447
-0.447978052,-0.299508744,0.559208399,-0.98633164,1.163993703,-1.020326467,0.113892425,0.197698039
0.894780308,-0.82456859,-3.103880532,1.839950285,0.400060012,2.637433811,-1.701644332,-0.970943742
-0.447978052,-0.599542942,1.159714782,-2,-2,-2,-2,-2
-0.447978052,0.225551102,-0.641804365,-1.983842908,-0.554857102,0.47603001,-0.270163427,-0.28038269
0.894780308,-0.074483096,-1.962918406,-0.155072251,-2,0.808553672,0.113892425,-0.386622851
0.223401128,0.150542553,0.799410952,0.011179627,-1.12780737,-0.189017313,1.056574972,0.941379172
-0.447978052,-0.599542942,-1.722715853,0.676187139,1.163993703,-0.854064637,-0.305077596,-0.758463418
-0.447978052,-0.524534392,-0.701855003,0.011179627,-2,0.143506348,-1.212845974,-0.386622851
0.223401128,-0.89957714,-0.942057556,0.343683383,-0.172890256,1.639862826,-1.073189301,-1.342784308
-1.119357232,0.000525454,-1.4825133,-0.653827885,0.97301028,0.974815503,-1.701644332,0.197698039
0.223401128,-0.599542942,-0.942057556,-2,-2,-2,-2,-2
-1.119357232,0.450576751,-0.761905641,-2,0.209076589,-2,-1.212845974,-0.386622851
-0.447978052,-0.524534392,-0.882006918,0.343683383,0.591043435,1.141077333,-1.108103469,-0.067902366
0.894780308,-0.449525843,-0.401601812,1.008690895,-1.12780737,-0.189017313,0.497948278,1.100739414
-1.119357232,1.350679344,2.060474355,-1.983842908,0.400060012,-1.020326467,-0.060678417,2.110020952
-1.790736412,0.225551102,1.520018611,-2,-2,1.307339164,-2,-2
-1.119357232,-1.049594239,-1.062158832,0.509935261,-0.363873679,0.808553672,-0.095592585,1.578820143
0.223401128,-0.299508744,0.319005847,-1.318835396,-2,0.143506348,1.789772509,1.631940224
0.894780308,0.300559652,0.19890457,-2,-2,-2,-2,-2
-0.447978052,0.450576751,-0.101348621,-2,-3.228625021,-2,-2,-2
-0.447978052,-0.89957714,-1.902867767,1.174942773,-0.745840525,1.972386488,-1.492159322,-1.395904389
-1.119357232,-0.299508744,-0.341551174,0.177431505,3.073827931,1.141077333,1.615201667,-0.227262609
0.894780308,0.825619498,-0.281500536,-0.321324129,-0.554857102,-0.355279144,1.196231646,-0.067902366
-0.447978052,-0.074483096,1.099664143,-1.485087274,-0.554857102,-0.189017313,1.196231646,0.994499253
-0.447978052,-0.074483096,0.078803294,-0.487576007,0.018093166,-0.521540975,0.532862446,0.622658686
0.223401128,0.675602399,0.258955208,-1.651339152,0.018093166,-0.854064637,1.54537333,1.578820143
0.223401128,0.150542553,-0.46165245,-1.318835396,-0.172890256,-0.687802806,0.253549099,2.428741437
-1.119357232,0.675602399,0.619259038,-2.316346664,-2,-0.355279144,1.615201667,0.675778767
1.566159488,1.275670795,-1.182260109,-1.485087274,-2,-1.186588298,1.231145814,0.357058281
-1.119357232,1.650713542,0.619259038,0.177431505,0.782026858,0.974815503,1.580287498,0.410178362
0.894780308,-0.224500194,0.138853932,0.177431505,-0.745840525,0.143506348,-1.317588479,-0.758463418
0.223401128,-1.274619887,-0.761905641,0.177431505,0.018093166,1.473600995,-1.387416816,-0.33350277
1.566159488,0.60059385,2.120524993,-0.321324129,-0.936823948,-1.020326467,-0.305077596,0.728898848
-0.447978052,-0.82456859,0.078803294,0.177431505,-0.936823948,0.974815503,-0.793875953,-1.608384713
1.566159488,-0.374517293,-2.203120959,0.676187139,0.591043435,2.47117198,-1.422330985,-1.130303984
0.894780308,-0.224500194,0.679309676,-0.653827885,0.782026858,-0.355279144,-2,-2
-1.119357232,-1.349628436,0.018752655,-0.487576007,1.927927394,-2,-2,-2
0.223401128,0.450576751,-0.46165245,-2,-2,-2,-2,-2
-0.447978052,-0.449525843,-0.101348621,-0.155072251,0.591043435,0.642291841,-0.514562606,-0.599103175
-1.119357232,0.450576751,0.85946159,-2,-0.554857102,-2,-2,-2
0.223401128,-0.449525843,-1.002108194,0.676187139,-0.363873679,0.47603001,-1.596901827,-1.236544146
0.894780308,-0.374517293,0.799410952,-0.820079762,0.400060012,-0.189017313,-0.025764248,-0.33350277
0.894780308,0.000525454,0.679309676,-2.316346664,-2,0.642291841,0.463034109,1.313219738
-1.119357232,-0.599542942,0.619259038,-0.820079762,-0.554857102,0.143506348,-0.689133448,-1.289664227
0.223401128,1.125653696,0.739360314,-0.98633164,-0.172890256,-1.851635621,-0.339991764,0.675778767
-1.119357232,-1.199611338,-0.82195628,-0.98633164,-0.172890256,0.642291841,0.463034109,-0.386622851
0.223401128,1.350679344,-1.902867767,0.011179627,1.163993703,1.806124657,0.00914992,0.83513901
0.894780308,-0.974585689,-1.362412024,-1.485087274,-2,-1.51911196,-0.619305111,-0.705343337
-0.447978052,0.075534003,1.21976542,-2,-2,-2,-2,-2
-0.447978052,-0.524534392,-1.182260109,-1.152583518,-0.172890256,-0.022755482,-0.689133448,-1.395904389
0.223401128,-0.149491645,0.258955208,-0.820079762,-1.12780737,-1.186588298,-0.235249259,-0.28038269
-1.119357232,0.225551102,-0.882006918,0.177431505,1.736943972,-0.687802806,1.161317477,0.675778767
0.223401128,0.075534003,-0.46165245,-0.155072251,-0.172890256,0.974815503,0.428119941,0.038337796
-1.119357232,-0.299508744,-1.842817129,-0.321324129,-0.172890256,-2,-2,-2
-1.119357232,-0.074483096,0.439107123,0.177431505,0.782026858,-0.022755482,-0.86370429,-1.236544146
-1.119357232,-0.299508744,1.580069249,-2,0.591043435,-2,-2,-2
0.894780308,0.075534003,1.459967973,0.011179627,-0.745840525,0.143506348,0.044064088,0.83513901
2.237538668,3.075875982,-0.161399259,-1.651339152,-1.12780737,-0.854064637,1.510459162,0.410178362
-0.447978052,0.675602399,-0.942057556,-2,-2,-2,-2,-2
-1.119357232,-0.074483096,1.399917334,-2,0.018093166,-2,-2,-2
0.223401128,-0.374517293,-0.581753727,1.341194651,-0.745840525,1.473600995,-0.409820101,-0.86470358
0.894780308,-0.074483096,0.439107123,1.174942773,-1.700757639,-0.189017313,0.148806594,0.357058281
-0.447978052,-0.749560041,0.078803294,0.177431505,0.400060012,-0.521540975,0.67251912,0.25081812
0.223401128,-0.074483096,-0.521703089,0.676187139,0.782026858,1.639862826,-1.108103469,-0.386622851
0.894780308,2.925858883,1.88032244,0.343683383,-2,-2,-2,0.357058281
-0.447978052,0.675602399,0.559208399,-0.653827885,-2,-0.854064637,-2,0.197698039
0.894780308,-0.599542942,-1.362412024,1.341194651,-0.172890256,-2,-1.911129342,-1.980225279
0.894780308,1.125653696,0.439107123,-2,2.118910817,-2,-2,-2
-1.790736412,-0.599542942,1.580069249,-0.487576007,0.591043435,-1.020326467,-0.479648438,-0.652223256
-0.447978052,-0.374517293,0.018752655,-2,-2,-2,-2,-2
0.894780308,-0.674551491,-1.182260109,1.673698407,-0.363873679,1.806124657,-0.270163427,-0.758463418
-0.447978052,-0.524534392,-0.221449897,0.343683383,0.97301028,1.806124657,-0.828790122,-0.652223256
-1.119357232,-1.274619887,-1.242310747,-2,-2,-2,-2,-2
0.223401128,0.000525454,-0.46165245,0.343683383,-0.936823948,0.642291841,0.707433288,-0.014782285
-0.447978052,1.200662245,-0.281500536,0.343683383,0.018093166,-0.022755482,-1.003360964,-0.439742932
0.223401128,1.125653696,2.240626269,-2,-2,-2,-2,-2
1.566159488,0.5255853,1.339866696,0.011179627,-1.891741062,-1.020326467,1.685030004,0.888259091
0.223401128,-0.524534392,-0.701855003,0.842439017,0.018093166,0.309768179,0.253549099,-0.33350277
-0.447978052,1.200662245,1.700170526,-1.152583518,-2,-1.020326467,-2,-2
0.223401128,-0.299508744,1.459967973,-2,-2,-2,-2,-2
-0.447978052,-0.524534392,-1.542563938,0.676187139,0.782026858,0.974815503,-1.631815995,-1.236544146
-1.790736412,-0.82456859,0.559208399,-0.487576007,0.591043435,0.309768179,1.405716656,0.25081812
0.223401128,-0.674551491,-0.581753727,0.842439017,1.927927394,1.639862826,-0.689133448,-1.077183903
0.223401128,0.900628048,1.21976542,-0.321324129,-2,-1.352850129,1.056574972,1.100739414
0.223401128,-0.599542942,-1.542563938,-2,-0.554857102,-2,-2,-2
1.566159488,-0.074483096,-0.341551174,0.842439017,-2,0.47603001,0.742347457,-0.439742932
0.223401128,-0.524534392,-0.882006918,0.842439017,-0.172890256,1.806124657,0.358291604,-0.227262609
0.223401128,1.575704993,0.499157761,-0.653827885,0.018093166,-1.186588298,1.021660804,0.994499253
1.566159488,0.750610949,0.619259038,-2,0.400060012,-2,-2,-2
0.894780308,-0.224500194,0.739360314,0.177431505,-0.554857102,-0.854064637,-0.898618459,-0.652223256
0.223401128,0.375568201,-1.122209471,-2,-0.554857102,-2,-2,-2
-0.447978052,0.075534003,0.919512229,0.177431505,-1.700757639,-1.352850129,0.847089962,-0.014782285
0.894780308,1.800730641,0.19890457,1.174942773,0.018093166,1.141077333,0.532862446,0.463298443
0.223401128,0.750610949,0.679309676,0.177431505,0.591043435,-0.854064637,-2,1.153859495
